place_id,name,address,latitude,longitude,rating,review_count,primary_type,types,website,google_maps_url,search_query,price_numeric_imputed,price_tier_imputed,price_tier_numeric
ChIJ4fU26hpxhlQRWsVqzUjpPY4,Mucho Burrito Fresh Mexican Grill,"1244 Marine Dr, North Vancouver, BC V7P 1T2",49.3244415,-123.1083134,4.9,228.0,mexican_restaurant,"mexican_restaurant, restaurant, food, point_of_interest, establishment",https://locations.muchoburrito.com/en-ca/bc/north-vancouver/MB0237,https://maps.google.com/?cid=10249604825858360666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in North Vancouver BC,1.0,$,1
ChIJKx-pRPFxhlQRu6oX7Po58pM,Behind You,"Chinatown Plaza, 180 Keefer St #108, Vancouver, BC V6A 4E9",49.2791047,-123.1007624,4.9,201.0,restaurant,"restaurant, breakfast_restaurant, chicken_wings_restaurant, dessert_restaurant, salad_shop, sandwich_shop, hamburger_restaurant, american_restaurant, food_store, soup_restaurant, store, food, point_of_interest, establishment",https://www.behindyou-restaurant.com/,https://maps.google.com/?cid=10660647017804966587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Gastown BC,2.0,$$,2
ChIJAQtCtN1xhlQRnVzL1GcgWYQ,Coqoudak,"180 Keefer St, Vancouver, BC V6A 4E9",49.2792207,-123.1007808,4.9,185.0,meal_takeaway,"food_court, meal_takeaway, korean_restaurant, restaurant, food, point_of_interest, establishment",https://coqoudak.com/,https://maps.google.com/?cid=9536689316257553565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Mount Pleasant BC,2.0,$$,2
ChIJ-RLDVHB3hlQRDuIbRzT7D6E,La Torre Bistro,"5063 Anola Dr, Burnaby, BC V5B 4V7",49.2658367,-122.9894621,4.9,176.0,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",http://latorrebistro.com/,https://maps.google.com/?cid=11605770966706938382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Burnaby BC,2.0,$$,2
ChIJw-tV2VZxhlQRrfSECpvt0Ks,GOYO (Korean food and dessert),"1931 Lonsdale Ave, North Vancouver, BC V7M 2K2",49.3267933,-123.07249089999998,4.9,157.0,korean_restaurant,"korean_restaurant, restaurant, food, point_of_interest, establishment",https://goyokoreandessertcafe.com/?utm_source=google&utm_medium=maps&utm_campaign=website,https://maps.google.com/?cid=12380656625793692845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in North Vancouver BC,2.0,$$,2
ChIJy-f14U1xhlQRKrl1nixblN0,Pho Khanh Express (Hastings),"987 E Hastings St, Vancouver, BC V6A 4A3",49.281214,-123.0827196,4.9,154.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://khanhexpress.ca/,https://maps.google.com/?cid=15966486826130454826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Gastown BC,1.0,$,1
ChIJRf4BtpBzhlQRb4OEHDTfBgQ,The Bliss Banh Mi,"1612 W 1st Ave, Vancouver, BC V6J 3B1",49.2704484,-123.1414184,4.9,143.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://theblissbanhmi.com/,https://maps.google.com/?cid=290164640921715567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Kitsilano BC,1.0,$,1
ChIJzWkPOqE_hFQRqueRxNWppwE,Caribbean Island Kitchen,"45961 Princess Ave, Chilliwack, BC V2P 2B4",49.170274,-121.9527966,4.9,142.0,restaurant,"restaurant, food, point_of_interest, establishment",https://caribbeanislandkitchen.com/,https://maps.google.com/?cid=119250650739632042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Richmond BC,2.0,$$,2
ChIJJ_BeA0lzhlQR-qgqRESBMN0,Cachito Mio,"4462 W 10th Ave, Vancouver, BC V6R 2H9",49.26366,-123.2081976,4.9,131.0,mexican_restaurant,"mexican_restaurant, restaurant, food, point_of_interest, establishment",https://www.cachitomio.ca/,https://maps.google.com/?cid=15938381211465591034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Kitsilano BC,1.0,$,1
ChIJ9ylOXZd3hlQRUwGGOl9wjxw,Sakura Sushi & Arisu BBQ,"7328 Edmonds St, Burnaby, BC V3N 1A7",49.218825,-122.9503288,4.9,124.0,japanese_restaurant,"japanese_restaurant, restaurant, food, point_of_interest, establishment",http://sakura-arisu.ca/,https://maps.google.com/?cid=2057987109037670739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Burnaby BC,2.0,$$,2
ChIJ_eSRvN93hlQRSLZIKKXe2wA,Adulis Restaurant,"808 12th St, New Westminster, BC V3M 4K1",49.2107064,-122.93464979999996,4.9,89.0,restaurant,"restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=61887820826457672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ethiopian restaurants in Richmond BC,2.0,$$,2
ChIJQfHQCADXhVQRRFT9UCIuhKU,Hdmona Habesha Eritrean Bar and Restaurant,"14916 104 Ave, Surrey, BC V3R 1M7",49.1913585,-122.8083495,4.9,87.0,restaurant,"restaurant, family_restaurant, food, point_of_interest, establishment",https://hdmonarestaurant.ca/,https://maps.google.com/?cid=11926708438106461252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ethiopian restaurants in Richmond BC,2.0,$$,2
ChIJPwc3WwBzhlQRogFKtp-DBw8,Murmur,"235 E Broadway, Vancouver, BC V5T 1W4",49.2630372,-123.1001203,4.9,81.0,restaurant,"restaurant, food, point_of_interest, establishment",https://www.murmursandthings.com/,https://maps.google.com/?cid=1082978957387235746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Mount Pleasant BC,2.0,$$,2
ChIJDWZIEQBxhlQRC-qxaEwVkKg,Hey Brazilian Pizza,"401 Industrial Ave, Vancouver, BC V6A 2P8",49.2700024,-123.0957949,4.9,79.0,meal_takeaway,"pizza_delivery, meal_delivery, food_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",https://hey-brazilian-pizza.square.site/#S45L6HSEVS42K4PMAIV57KX2,https://maps.google.com/?cid=12146231612936415755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brazilian restaurants in Yaletown BC,2.0,$$,2
ChIJtY2ZX4B3hlQRiDjbqKgUFzM,Little Brazil Foods,"5686 Dorset St, Burnaby, BC V5J 1L7",49.2206907,-122.98136,4.9,78.0,food,"food, point_of_interest, establishment",http://littlebr.ca/,https://maps.google.com/?cid=3681433935018670216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brazilian restaurants in Mount Pleasant BC,2.0,$$,2
ChIJ18II-wx3hlQR396fn4AOrAI,Sizzle Pan Korean BBQ(with Chicken),"7625 Edmonds St, Burnaby, BC V3N 1B6",49.22334,-122.9428955,4.9,73.0,korean_barbecue_restaurant,"korean_barbecue_restaurant, korean_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",https://www.sizzlepan.ca/,https://maps.google.com/?cid=192544829666746079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Burnaby BC,2.0,$$,2
ChIJ_8YuKwBzhlQRgVdmf4CSdL4,AURA Vietnamese Cuisine and Bar,"781 Davie St, Vancouver, BC V6Z 2S7",49.2777355,-123.1267333,4.9,65.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://www.auradining.ca/,https://maps.google.com/?cid=13723755045095626625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Downtown Vancouver BC,1.0,$,1
ChIJoT9H9lhzhlQRLJa27i96eaM,No Ne Kitchen And Bar,"867 Denman St, Vancouver, BC V6G 2L9",49.2906669,-123.1370499,4.9,62.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://nonekitchenandbar.com/,https://maps.google.com/?cid=11779580646651237932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Downtown Vancouver BC,1.0,$,1
ChIJVVpLmPlzhlQRI46Dx4kIfJc,Lotus Indian Bistro,"3188 Macdonald St, Vancouver, BC V6K 4W7",49.2579641,-123.1682216,4.9,59.0,restaurant,"restaurant, indian_restaurant, food, point_of_interest, establishment",https://lotusindianbistro.ca/?,https://maps.google.com/?cid=10915608984690069027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Kitsilano BC,2.0,$$,2
ChIJrayTFSFxhlQRypRsQ1DZ6qs,Bekon Loft + Lounge,"321 Water St, Vancouver, BC V6B 1B6",49.2845278,-123.1092918,4.9,44.0,restaurant,"restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=12387952663787771082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Gastown BC,2.0,$$,2
ChIJH-6uJlVxhlQRXToG5Rg77-Y,Touski,"154 E Pender St, Vancouver, BC V6A 1T3",49.2803091,-123.1010371,4.9,29.0,restaurant,"restaurant, food, point_of_interest, establishment",https://www.heytouski.com/,https://maps.google.com/?cid=16640584126264916573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in North Vancouver BC,2.0,$$,2
ChIJBRpxueVxhlQRHif4jxOtkyc,Elbo Jamaican Patties Inc,"1689 Johnston St #505, Vancouver, BC V6H 3R9",49.2724745,-123.1347541,4.9,22.0,restaurant,"restaurant, food, point_of_interest, establishment",https://www.elbopatties.com/,https://maps.google.com/?cid=2851813288587044638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJD2Y2gmlxhlQRGOOjJy297r8,SHAWARMA TIME VANCOVER,"700 Hamilton St UNIT#10, Vancouver, BC V6B 0L9",49.2796085,-123.1143842,4.9,19.0,halal_restaurant,"halal_restaurant, restaurant, food, point_of_interest, establishment",https://shawarmastime.ca/,https://maps.google.com/?cid=13830199507337601816&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lebanese restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJW3CoR-dxhlQRDVgn1Zsv8Ko,JOEY Shipyards,"125 Victory Ship Way Unit #110, North Vancouver, BC V7L 0B9",49.3095552,-123.0789361,4.8,9495.0,restaurant,"restaurant, food, point_of_interest, establishment",https://joeyrestaurants.com/location/joey-shipyards,https://maps.google.com/?cid=12317397327200868365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in North Vancouver BC,2.0,$$,2
ChIJ3ys--w9rsYkRo3N9NMiSu8c,Fogo de Chão Brazilian Steakhouse,"11221 W Broad St, Glen Allen, VA 23060, USA",37.6486443,-77.6003978,4.8,6591.0,brazilian_restaurant,"brazilian_restaurant, steak_house, restaurant, food, point_of_interest, establishment",https://fogodechao.com/location/richmond/,https://maps.google.com/?cid=14392258422764303267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brazilian restaurants in Richmond BC,3.0,$$$,3
ChIJxfj2JgJ3hlQRLvD2VM1fDuM,Living Room Hookah Lounge,"3787 Canada Wy #116, Burnaby, BC V5G 0B5",49.254953,-123.0200924,4.8,5929.0,hookah_bar,"hookah_bar, wine_bar, middle_eastern_restaurant, liquor_store, lounge_bar, lebanese_restaurant, cafe, event_venue, night_club, bar, store, restaurant, food, point_of_interest, establishment",http://livingroomhookah.ca/,https://maps.google.com/?cid=16361119831781994542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lebanese restaurants in Burnaby BC,2.0,$$,2
ChIJ9wW5VQBzhlQRE5cLK6cA4uE,House of Dosas | Davie st,"1188 Davie St, Vancouver, BC V6E 1N1",49.281454,-123.1331673,4.8,5162.0,south_indian_restaurant,"south_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",http://houseofdosas.ca/,https://maps.google.com/?cid=16276572721252112147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJD64_2KpzhlQRZ4c_BsxnnUo,East Is East,"3035 W Broadway, Vancouver, BC V6K 2G9",49.2643582,-123.1727086,4.8,4870.0,mediterranean_restaurant,"mediterranean_restaurant, family_restaurant, afghani_restaurant, middle_eastern_restaurant, cocktail_bar, vegan_restaurant, vegetarian_restaurant, indian_restaurant, live_music_venue, event_venue, bar, restaurant, food, point_of_interest, establishment",http://www.eastiseast.ca/,https://maps.google.com/?cid=5376567656126056295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Kitsilano BC,2.0,$$,2
ChIJLXCAEgBxhlQRziJPJuSzHHU,Akbarjoojeh 19th | اکبرجوجه,"1857 Lonsdale Ave, North Vancouver, BC V7M 2J9",49.3260959,-123.072448,4.8,4097.0,restaurant,"restaurant, food, point_of_interest, establishment",http://akbarjoojeh.ca/,https://maps.google.com/?cid=8438817594262102734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in North Vancouver BC,2.0,$$,2
ChIJ_4DyPpfbhVQRv2KFIlapZ5g,Saba Foods Middle Eastern Yemeni Restaurant,"2881 Granville St, Vancouver, BC V6H 3J4",49.2600643,-123.1390416,4.8,3947.0,halal_restaurant,"halal_restaurant, middle_eastern_restaurant, vegan_restaurant, vegetarian_restaurant, dessert_shop, confectionery, food_store, store, restaurant, food, point_of_interest, establishment",http://www.sabafoods.ca/,https://maps.google.com/?cid=10981932403777692351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lebanese restaurants in Burnaby BC,2.0,$$,2
ChIJlb7tIFJvhlQRbvWsjztCwsI,Miraas Restaurant & Bar,"1579 Bellevue Ave, West Vancouver, BC V7V 1A6",49.3277252,-123.1583379,4.8,2209.0,restaurant,"restaurant, food, point_of_interest, establishment",https://miraasrestaurant.com/,https://maps.google.com/?cid=14033852212420867438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in West End BC,2.0,$$,2
ChIJkVCpiqp3hlQRUw0Go-V8NbQ,Sushi On Burnaby (Edmonds st),"7617 Edmonds St, Burnaby, BC V3N 1B6",49.2233569,-122.9432078,4.8,2089.0,japanese_restaurant,"japanese_restaurant, restaurant, food, point_of_interest, establishment",http://turnthesushion.com/,https://maps.google.com/?cid=12985422426317131091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Burnaby BC,2.0,$$,2
ChIJByzXMQDFhVQRfRfCs5j7WAI,Ozikizler Turkish Restaurant,"Grandview Corners, Besides TD Bank, 2411 160 St Unit 24, Surrey, BC V3S 0C8",49.0461139,-122.77988929999998,4.8,2025.0,turkish_restaurant,"turkish_restaurant, restaurant, food, point_of_interest, establishment",http://www.ozikizler.ca/,https://maps.google.com/?cid=169161619295836029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Turkish restaurants in Downtown Vancouver BC,1.0,$,1
ChIJASfB6-ZxhlQRxMskZkZgpYU,Seaside Doner Kebab - Lonsdale Quay- حلال,"147 Chadwick Ct, North Vancouver, BC V7M 3K2",49.3100566,-123.0829695,4.8,1943.0,shawarma_restaurant,"shawarma_restaurant, middle_eastern_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=9630209233679338436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in North Vancouver BC,1.0,$,1
ChIJvypt7AB1hlQRAHHd5nfljSQ,Lamajoun,"11782 River Rd Unit 128, Richmond, BC V6X 1Z7",49.1959231,-123.0951175,4.8,1828.0,restaurant,"restaurant, russian_restaurant, persian_restaurant, turkish_restaurant, ukrainian_restaurant, meal_delivery, food_delivery, meal_takeaway, eastern_european_restaurant, food, point_of_interest, establishment",http://www.lamajoun.com/,https://maps.google.com/?cid=2634013660218749184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Richmond BC,1.0,$,1
ChIJj0XSRZNxhlQRmOYOKpilFn8,Kozak Ukrainian Restaurant,"1 W Cordova St, Vancouver, BC V6C 3N8",49.2827218,-123.1046125,4.8,1812.0,ukrainian_restaurant,"ukrainian_restaurant, bar, restaurant, food, point_of_interest, establishment",http://kozakeatery.ca/,https://maps.google.com/?cid=9157688965263713944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Gastown BC,2.0,$$,2
ChIJ9eGJ9fVxhlQRDbLkgdEI9Co,Skewers Souvlaki Pita Bar,"26 Powell St, Vancouver, BC V6A 1E7",49.2830875,-123.10352209999998,4.8,1799.0,restaurant,"restaurant, greek_restaurant, food, point_of_interest, establishment",https://skewersgastown.ca/,https://maps.google.com/?cid=3095108539830809101&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Downtown Vancouver BC,1.0,$,1
ChIJVzoIGtRzhlQR8Kyc1DyKEVU,Manoush'eh,"620 Davie St, Vancouver, BC V6B 2G5",49.2766748,-123.1256829,4.8,1750.0,middle_eastern_restaurant,"breakfast_restaurant, halal_restaurant, vegan_restaurant, lebanese_restaurant, vegetarian_restaurant, middle_eastern_restaurant, family_restaurant, bakery, meal_takeaway, food_store, store, restaurant, food, point_of_interest, establishment",https://www.manousheh.ca/,https://maps.google.com/?cid=6129832561697664240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Downtown Vancouver BC,1.0,$,1
ChIJ5TZ41eBzhlQRFwUz7_YhsvI,Bisou Bakehouse,"1190 Bidwell St, Vancouver, BC V6G 2K6",49.2863378,-123.1398993,4.8,1670.0,coffee_shop,"coffee_shop, cake_shop, brunch_restaurant, pastry_shop, dessert_shop, confectionery, cafe, bakery, food_store, wholesaler, store, restaurant, food, point_of_interest, manufacturer, establishment",http://www.bisoubakehouse.com/,https://maps.google.com/?cid=17488077647491826967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,French restaurants in West End BC,1.0,$,1
ChIJjeg6yERxhlQRF1iKJnjKrD0,Thai Away Home on Nanaimo St.,"2404 E Hastings St, Vancouver, BC V5K 1Z1",49.2810006,-123.05631659999996,4.8,1638.0,thai_restaurant,"thai_restaurant, restaurant, food, point_of_interest, establishment",https://www.thaiaway.com/,https://maps.google.com/?cid=4444149549699323927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Commercial Drive BC,2.0,$$,2
ChIJ10btzU1xhlQRCxadiVol9VU,Gojo Café Ethiopia I Ethiopian Cuisine,"2838 Commercial Dr, Vancouver, BC V5N 0J7",49.2591235,-123.06966219999998,4.8,1598.0,ethiopian_restaurant,"ethiopian_restaurant, vegan_restaurant, african_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment",https://gojocafe.com/,https://maps.google.com/?cid=6193897933304043019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ethiopian restaurants in Downtown Vancouver BC,1.0,$,1
ChIJRaFJmqlzhlQRXiX0nqKsMqA,Oshi Nori,"1055 Mainland St, Vancouver, BC V6B 2R9",49.2761232,-123.1200677,4.8,1475.0,japanese_restaurant,"japanese_restaurant, sushi_restaurant, restaurant, food, point_of_interest, establishment",http://www.oshinori.com/,https://maps.google.com/?cid=11543478609355482462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJecsKPJRzhlQRIPUiXBfetRc,Diba Restaurant,"1795 Pendrell St, Vancouver, BC V6G 2M8",49.28794260000001,-123.1404572,4.8,1463.0,restaurant,"restaurant, food, point_of_interest, establishment",http://diba.restaurant/,https://maps.google.com/?cid=1708515825568380192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJRdhfVwBzhlQRWaPB8apSM4g,Taqueria Jalisco Mexican Restaurant,"1178 Davie St, Vancouver, BC V6E 1N1",49.2814302,-123.1330671,4.8,1386.0,mexican_restaurant,"mexican_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=9814278907124360025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Downtown Vancouver BC,1.0,$,1
ChIJFTYR2U0qK4gRQ8wIMzRBGZY,Aneal's Taste Of The Islands,"10220 Yonge St, Richmond Hill, ON L4C 3B6",43.8766254,-79.4386786,4.8,1364.0,caribbean_restaurant,"caribbean_restaurant, catering_service, food_delivery, meal_takeaway, restaurant, food, point_of_interest, service, establishment",,https://maps.google.com/?cid=10815747672557276227&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Richmond BC,1.0,$,1
ChIJvwZJqBxzhlQR-es8abhT5zM,Mazahr Lebanese Kitchen,"1488 W 11th Ave, Vancouver, BC V6H 1L1",49.2615983,-123.1382076,4.8,1358.0,restaurant,"restaurant, food, point_of_interest, establishment",http://www.mazahr.ca/,https://maps.google.com/?cid=3740050067059174393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJHa9CHPt1hlQRO06TfBHC1OM,Spark Kitchen and Bar,"8291 Alexandra Rd #155, Richmond, BC V6X 3K7",49.1788992,-123.1317905,4.8,1343.0,restaurant,"restaurant, cocktail_bar, bar, food, point_of_interest, establishment",https://vansparkbar.ca/,https://maps.google.com/?cid=16416959922032561723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Richmond BC,2.0,$$,2
ChIJS88fJA93hlQR54O6h6wLueA,Cayenne Bistro and Grill,"7677 6th St, Burnaby, BC V3N 3M8",49.2214453,-122.9309765,4.8,1257.0,indian_restaurant,"indian_restaurant, barbecue_restaurant, african_restaurant, fusion_restaurant, halal_restaurant, restaurant, food, point_of_interest, establishment",http://cayennebistro.com/,https://maps.google.com/?cid=16192986770826757095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Burnaby BC,2.0,$$,2
ChIJ0WAZJgBzhlQR_tgKSLwV9WA,Eggstatic Vancouver,"3950 Main St, Vancouver, BC V5V 3P2",49.2498542,-123.1007856,4.8,1219.0,brunch_restaurant,"brunch_restaurant, restaurant, food, point_of_interest, establishment",http://www.eggstatic.ca/,https://maps.google.com/?cid=6986514295341897982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Turkish restaurants in Mount Pleasant BC,2.0,$$,2
ChIJxxv_LiNzhlQROxtxt94s-0Q,Tayybeh | Dine-in Takeout and Catering,"151 W Broadway, Vancouver, BC V5Y 1P4",49.263322,-123.1082151,4.8,1172.0,catering_service,"catering_service, food_delivery, middle_eastern_restaurant, restaurant, food, point_of_interest, service, establishment",https://tayybeh.com/,https://maps.google.com/?cid=4970615948805479227&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lebanese restaurants in Kitsilano BC,2.0,$$,2
ChIJ4Wl_KTpzhlQR-J1EEBGBrdQ,Thai Away Home at City Square,"555 W 12th Ave #28, Vancouver, BC V5Z 3X7",49.2607144,-123.1163479,4.8,1113.0,restaurant,"restaurant, food_court, thai_restaurant, food, point_of_interest, establishment",http://thaiaway.com/,https://maps.google.com/?cid=15325047017299025400&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Mount Pleasant BC,2.0,$$,2
ChIJI0lI91lxhlQRUTQK9JLVkpA,Himalayan Momo Restaurant and Bar,"622 W Pender St, Vancouver, BC V6B 1V8",49.2841509,-123.1144276,4.8,1028.0,restaurant,"restaurant, food, point_of_interest, establishment",http://himalayanvancouver.ca/,https://maps.google.com/?cid=10417623715197629521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Indian restaurants in Downtown Vancouver BC,2.0,$$,2
